stop_id,stop_name,stop_lat,stop_lon
1942,"Kilmainham, Saint James Hospital",53.34225498339929,-6.29463172936893
1943,"Kilmainham, Mount Brown",53.341373263699104,-6.2983463657131695
1944,"Kilmainham, Old Kilmainham",53.3406753265043,-6.303615405340401
1945,"Inchicore, Emmett Road",53.34055478416929,-6.30968740041896
1946,"Inchicore, Emmet Road",53.34011880493179,-6.316357476886799
1947,"Inchicore, Emmet Road",53.3398178565031,-6.31796119520697
1948,"Inchicore, Tyrconnell Road",53.3386701347326,-6.3219859134116305
1949,"Inchicore, Tyrconnell Road",53.3376414795987,-6.323618080346769
1950,"Inchicore, Church",53.336021044247296,-6.32599413397449
1951,"Bluebell (Dublin City), Lansdowne Valley Park",53.3331348380325,-6.3291252191704706
1952,"Bluebell (Dublin City), Lansdowne Valley Park",53.331550549881705,-6.33023816806491
1953,"Bluebell, Entrance to Bluebell",53.32999449949221,-6.33208562071694
1954,"Bluebell, Naas Road",53.3287741741428,-6.334805659054769
1955,"Bluebell (Dublin City), Carriglea Industrial Estate",53.327945707171004,-6.3379156633767995
1956,"Bluebell, Naas Road (Kylemore Road)",53.3263654179245,-6.34384709401736
1981,"Bluebell, Naas Road (Kylemore Road)",53.3264867532132,-6.344818227471559
1982,"Bluebell, Naas Road (Kylemore Road)",53.3272299503082,-6.34202704890607
1984,"Bluebell, Naas Road",53.3294445318954,-6.333893729471379
1985,"Bluebell (Dublin City), Lansdowne Valley Park",53.3329236566366,-6.32944879131458
1986,"Inchicore, Tyrconnell Road",53.3353553796487,-6.32723649887249
1987,"Inchicore, Oblate of Mary Immaculate Church",53.3362899055526,-6.32593855473876
1988,"Inchicore, Oblate Church",53.3382603815004,-6.322888004933599
1989,"Inchicore, Camac Close",53.3397064788455,-6.31898677046978
1990,"Inchicore, Emmet Road",53.34047278179499,-6.31469157313953
1992,"Inchicore, Emmett Road",53.3406544981518,-6.3091127770197595
1993,"Kilmainham, Old Kilmainham",53.34085366139271,-6.30477972664047
1994,"Kilmainham, Saint James's Hospital",53.3414239628449,-6.29938060050009
1995,"Kilmainham, Ewington Lane",53.342675185966705,-6.29321822745695
1996,"James's Gate, James Street",53.343560071834204,-6.288481953764019
1997,"James's Gate, James Street",53.343571081213,-6.2854927415615
1998,"Liberties, Thomas Street (St. Catherine's Lane)",53.3431396148983,-6.280493772137111
1999,"Liberties, Thomas Street (John Street)",53.3431192358309,-6.27658970136464
2001,"Dublin City South, Saint Audeon's Church",53.34331047323089,-6.27365330535553
2002,"Dublin City South, Lord Edward Street",53.343770806586505,-6.269444390031401
2003,"Dublin City South, Lord Edward Street",53.34404126860029,-6.2682619415957
2085,"Donnybrook, R.T.E. Televison Studios",53.3151737463869,-6.2201861561969505
2086,"Merrion, Nutley Lane",53.3181567845485,-6.21470338209092
2087,"Merrion, Merlyn Park",53.3206094716409,-6.212829685015009
2088,"Merrion, Nutley Lane (Saint Vincent's Hospital)",53.3172966893469,-6.216090174696231
2089,"Donnybrook, Elm Park Golf Club",53.315301993767,-6.21974555361791
2094,"The Coombe, Coombe Maternity Hospital",53.334751966404895,-6.28975063819718
2095,"Crumlin, Crumlin College",53.3290374667768,-6.3024707515015
2096,"Crumlin, Crumlin Road",53.32808359048121,-6.306817491016541
2097,"Crumlin, Iveagh Gardens",53.3274327540337,-6.30972580638998
2099,"Drimnagh, Crumlin Road (Cooley Road)",53.325561581391604,-6.31660046938251
2101,"Walkinstown, Crumlin Childrens Hospital",53.3249374452139,-6.31823136157804
2102,"Drimnagh, Drimnagh Rd, Balfe Rd",53.3242410248988,-6.32623016690377
2103,"Walkinstown, Shopping Centre",53.322082695480006,-6.32999241707338
2105,"Drimnagh, Long Mile Road",53.3236628172002,-6.337586750676239
2181,"Drimnagh, Long Mile Road",53.3239009854205,-6.33919877923563
2182,"Drimnagh, Walkinstown Parade",53.323961923457794,-6.3351882219874796
2183,"Walkinstown, Walkinstown Road (Kilnamanagh Road)",53.321703980838,-6.330547608848259
2184,"Walkinstown, Walkinstown Rd, Drimnagh Rd",53.3229966132175,-6.32914609742308
2185,"Drimnagh, Drimnagh Road (Slievebloom Road)",53.3242691584508,-6.327595164886461
2186,"Drimnagh, Raphoe Road",53.3269332843419,-6.31253797965373
2187,"Crumlin, Iveagh Grounds",53.3280452768584,-6.30728442530442
2188,"Crumlin, Crumlin College",53.329016922829894,-6.30292198124809
2189,"Crumlin, Crumlin Shopping Centre",53.329695395882,-6.30007240820087
2190,"Dolphins Barn, Dolphin's Barn",53.3329461498259,-6.292315414198481
2191,"Islandbridge, Sarah Place",53.3480255718777,-6.3104432646711395
2192,"Islandbridge, U.C.D Boat Club",53.347245622936,-6.315671092884691
2193,"Islandbridge, Garda Boat Club",53.346384550387704,-6.32345529052176
2194,"Islandbridge, Sports Grounds",53.3461933372464,-6.32840430346692
2195,"Chapelizod, Chapelizod School",53.34674411380529,-6.337589992731969
2196,"Chapelizod, Kings Hall",53.347834625121095,-6.341678151466731
2197,Lucan Road (Chapelizod Hill Rd),53.3481655534101,-6.34674221487069
2198,"Chapelizod, Lucan Road (Belgrove Park)",53.3506251417954,-6.351063288605241
2199,"Ballyfermot, Old Lucan Road",53.351968295854704,-6.35590853399226
2200,"Chapelizod, Chapelizod By Pass Bridge",53.3502827503671,-6.35295415067497
2243,"Chapelizod, Lucan Road",53.351974382681504,-6.35569799515708
2244,"Chapelizod, Lucan Road (Belgrove Park)",53.3508843467058,-6.35160907436147
2245,"Chapelizod, Lucan Road (Laurence Brook)",53.349463204704506,-6.348284211289981
2246,"Chapelizod, Chapelizod Bridge",53.34831130883921,-6.34364235370793
2247,"Chapelizod, Chapelizod School",53.3467528589766,-6.33628291602209
2248,"Islandbridge, Sports Grounds",53.3463209318655,-6.327888637316019
2249,"Islandbridge, Neptune Rowing Club",53.346531704727106,-6.32113644944898
2250,"Islandbridge, Salmon Pool",53.3474385870512,-6.31533304000412
2251,"Islandbridge, Islandbridge Park Gate",53.3481320367099,-6.310979792308941
2255,"North Strand, Annesley Bridge",53.360230096372206,-6.23826189020208
2256,"East Wall, Portside Court",53.35834894122971,-6.235650152442419
2257,"East Wall, West Road",53.356382415651396,-6.23821028357833
2258,"East Wall, Saint Joseph's Church",53.3546537542947,-6.23801117708441
2259,"East Wall, Church Road",53.353538130695895,-6.23672019068215
2260,"East Wall, Church Road",53.35177850777579,-6.2350352598176695
2261,"East Wall, Church Court Estate",53.3526385466371,-6.23241589368512
2262,"East Wall, Merchants Road",53.3535229015383,-6.2265956020448305
2264,"Tolka Quay, Dublin Graving Docks",53.351135646297294,-6.2226087958312695
2265,"Tolka Quay, Alexandra Road (Branch Road)",53.351049776264,-6.21986339189806
2269,"Tolka Quay, Breakwater Road South",53.3503077646651,-6.20334062781966
2270,"Tolka Quay, Irish Ferries Terminal",53.345706120618,-6.195618655047599
2274,"Tolka Quay, Alexandra Road",53.3501863044238,-6.2036311442849
2278,"East Wall, Bargy Road",53.3543808286375,-6.2298950613210495
2279,"East Wall, Caledon Road",53.3529413710509,-6.23162219875026
2280,"East Wall, Church Road",53.3523117215819,-6.237056238673071
2281,"East Wall, Church Road",53.353664109754604,-6.23673001255049
2282,"East Wall, Saint Joseph's Church",53.3548411662372,-6.23852925147983
2283,"East Wall, Portside Court",53.3583262112741,-6.2359365524329995
2310,"Dublin City South, Werburgh Street",53.342445701798894,-6.26979842837403
2311,"Dublin City South, Kevin Street Garda Station",53.338285282662895,-6.27049246703832
2312,"Warrenmount, The Coombe",53.338878854575206,-6.27548423467162
2313,"The Coombe, Ardee Court",53.3387423330556,-6.27847818154428
2314,"The Coombe, Cork Street",53.338353683685,-6.28082149273868
2315,"The Coombe, Marion Villas",53.3375364314381,-6.285239284299459
2317,"Drimnagh, Crumlin Bowling Club",53.323418568712704,-6.31887655923768
2318,"Crumlin, Somerville Avenue",53.3219800054738,-6.318843045528211
2319,"Crumlin, Garda Station",53.3195097880904,-6.315127501487781
2320,"Walkinstown, Whitehall Road West (Kimmage Rd)",53.3158872230165,-6.3170112655487
2321,"Walkinstown, Crumlin Crossroads",53.313404842599894,-6.32008057357709
2322,"Walkinstown, Whitehall Road West",53.310237492123896,-6.32110538006182
2323,"Walkinstown, Millgate Drive",53.308107550648096,-6.32048365937229
2324,"Walkinstown, Whitehall Road West",53.3097868581281,-6.321018015221861
2325,"Walkinstown, Whitehall Road West (Limekiln Ln)",53.3121174975418,-6.3212116918170596
2326,"Walkinstown, Crumlin Crossroads",53.3137000175459,-6.31997893105515
2327,"Walkinstown, St. Agnes Road (Cromwellsfort Rd)",53.3168199827989,-6.316869496467191
2328,"Walkinstown, Saint Agnes Church",53.319587161839294,-6.315514725196099
2329,"Walkinstown, Saint Agnes Road",53.32084969817039,-6.3170861723169995
2330,"Walkinstown, Saint Agnes Road",53.3221480438959,-6.31928677990814
2331,"Walkinstown, Saint Mary's Road",53.324571774923896,-6.31779537774905
2332,"Walkinstown, Walkinstown Road (Kilnamanagh Road)",53.32106265301479,-6.3309629297521
2333,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",53.3178417645942,-6.33266465395949
2378,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",53.31853179024839,-6.33251767303031
2379,"The Coombe, Marion Villas",53.3378334357789,-6.2846417070798894
2380,"The Coombe, Cork Street",53.3385060739011,-6.2801696235630295
2382,"The Coombe, Brabazon Row",53.338857810983,-6.27838342591743
2383,"The Coombe, Saint Patrick's Cathedral",53.339458068261,-6.272652582553341
2385,"Dublin City South, Back Avenue",53.3423151191354,-6.27195136781827
2386,"Warrenmount, New Street South",53.337907367524096,-6.2723248169914605
2387,"Warrenmount, New Street South",53.336584424719106,-6.2728287910104905
2388,"Warrenmount, Clanbrassil Street",53.3344588046365,-6.27438623129611
2389,"Harolds Cross, Harold's Cross",53.324929029201705,-6.27919952128774
2390,"Harolds Cross, Mount Argus Park",53.3215286268265,-6.2839898347087
2391,"Kimmage, Mount Argus Church",53.320197513324295,-6.2864299556654295
2392,"Kimmage, Mount Argus Community Centre",53.3188913455654,-6.2912405478478
2393,"Kimmage, Lower Kimmage Road (Aideen Avenue)",53.315203611307794,-6.295455304632361
2394,"Terenure, Poddle Park",53.3132590569273,-6.29775401743367
2395,"Kimmage, Fortfield Road",53.3117355838446,-6.30059107181305
2396,Wainsfort Estate,53.308819067833795,-6.30217757945116
2397,"Terenure, College Drive",53.3065891639891,-6.30085550798026
2398,"Terenure, Fortfield Estate",53.3053439550566,-6.29988458197654
2409,"Terenure, Fortfield Estate",53.3053912217933,-6.30004776457778
2410,"Terenure, College Drive",53.3072258809457,-6.301385450000019
2411,Wainsfort Estate,53.3091732491352,-6.30243364694296
2412,"Kimmage, Lavarna Estate",53.3109352197486,-6.3018234623024
2413,"Kimmage, Kimmage Road West (Whitehall Road)",53.312865794885795,-6.30548384645275
2414,"Kimmage, Kimmage Road West",53.313980815653494,-6.310587594594059
2415,"Walkinstown, Royston Village",53.314966070825996,-6.31352043237578
2416,"Walkinstown, Cromwellsfort Road (Whitehall Road)",53.316399376262204,-6.31763651485731
2417,"Walkinstown, Cromwellsfort Road (Cherry Grove)",53.316635224112,-6.322895542274719
2418,"Walkinstown, Cromwellsfort Road (Bigger Road)",53.316969952115,-6.326889959308139
2419,"Walkinstown, Cromwell's Fort Road (Walkinstown Roundabout)",53.317079922615,-6.33024779704376
2431,"Walkinstown, Cromwell's Fort Road (Walkinstown Roundabout)",53.317203212876905,-6.330708281154849
2432,"Walkinstown, Cromwellsfort Road (Bigger Road)",53.31701346672111,-6.325507380031411
2433,"Walkinstown, Cromwellsfort Road (Cherry Grove)",53.316586230994204,-6.320691082543019
2434,"Crumlin, Kimmage Road West",53.3160265967778,-6.316060201415009
2435,"Crumlin, Westbrook",53.31426906236529,-6.3112666059906
2436,"Kimmage, Kimmage Road West",53.313705907017095,-6.30894752705153
2437,"Kimmage, Kimmage Road West (Whitehall Road)",53.3126888171566,-6.30251926023377
2438,"Kimmage, Lower Kimmage Road (Fortfield Road)",53.3124895224759,-6.29925542426284
2439,"Terenure, Poddle Park",53.3135458708946,-6.297697578709671
2440,"Kimmage, Lower Kimmage Road (Aideen Avenue)",53.316400874739706,-6.294326915289769
2441,"Kimmage, Mount Argus Community Centre",53.3190611622795,-6.291173721530759
2442,"Kimmage, Mount Argus Church",53.320452414384896,-6.28602946037107
2443,"Kimmage, Brookfield",53.3218921780869,-6.28364499642882
2444,"Harolds Cross, Lower Kimmage Road",53.32429773545521,-6.27967529321174
2448,"Crumlin, Healthcare Centre",53.31924636602,-6.304150300406031
2449,"Crumlin, Armagh Road",53.320985181203696,-6.30507207177197
2450,"Crumlin, Saint Agnes Primary School",53.320231099989606,-6.307668789242519
2451,"Crumlin, Saint Agnes Park",53.3192110956384,-6.314343721371981
2452,"Walkinstown, Saint Peter's Road (Walkinstown Roundabout)",53.3161898761675,-6.3321586972054895
2453,"Walkinstown, Saint Peter's Road (Saint James's Road)",53.3148278807863,-6.33053082340999
2462,St.James's Road (St.Peter's Road),53.3138231906995,-6.33002973232323
2463,"Walkinstown, Saint Peter's Road (Walkinstown Roundabout)",53.3153044515163,-6.33118762432682
2464,"Crumlin, Stannaway Avenue",53.3195160340252,-6.3130257940082
2465,"Crumlin, Armagh Road (Captain's Road)",53.3199884645803,-6.30893928264191
2466,"Crumlin, Scoil Colm",53.320654234514706,-6.3064511763571
2467,"Crumlin, Health Centre",53.319234183388794,-6.30392562805676
2471,"Kimmage, Larkfield Park",53.31878959048739,-6.2891581905344704
2472,"Harolds Cross, Clareville Road",53.3176779065494,-6.28560029534873
2473,"Harolds Cross, Clareville Road",53.31789900740271,-6.283475031440309
2474,"Harolds Cross, Clareville Road",53.3187042704261,-6.28197170964776
2475,"Harolds Cross, Kenilworth Park",53.318865886939,-6.28008893179158
2476,"Harolds Cross, Kenilworth Square North",53.3190374256211,-6.27765035669855
2477,"Rathmines, Kenilworth Square East",53.319861713919494,-6.2743598495266
2478,"Rathmines, Grosvenor Road",53.3205775910637,-6.269797669186279
2479,"Rathmines, Grosvenor Road",53.3202929682022,-6.270004325120929
2480,"Rathmines, Kenilworth Square East",53.3197374727229,-6.274469936999179
2481,"Harolds Cross, Kenilworth Square North",53.3187380715415,-6.27808269931127
2482,"Harolds Cross, Clareville Road",53.3189206310816,-6.28139262665718
2483,"Harolds Cross, Westfield Road",53.318418545377504,-6.28210326846722
2484,"Kimmage, Larkfield Park",53.3185468354216,-6.28915289128925
2485,"Kimmage, Sundrive Road",53.319791576540005,-6.291339673757481
2486,"Kimmage, Sundrive Road",53.32107539740371,-6.29311972472245
2487,"Kimmage, Stannaway Road",53.32181637696979,-6.29528179712861
2488,"Kimmage, Stannaway Road",53.3203554286508,-6.2987174578256395
2489,"Kimmage, Stannaway Road",53.3195711253747,-6.30044484348436
2490,"Crumlin, Captain's Road",53.3195465424524,-6.30946711259829
2491,"Crumlin, Captain's Road (Captain's Avenue)",53.318027655233706,-6.308206276552959
2492,"Crumlin, Stannaway Court",53.316306360107696,-6.3078841189140595
2493,"Crumlin, Captain's Road (Captain's Avenue)",53.3183304784348,-6.30864459888039
2494,"Crumlin, Clonfert Road",53.3196538962319,-6.30057664879359
2495,"Kimmage, Stannaway Road",53.3212453601224,-6.2968356906962
2496,"Kimmage, Sundrive Road",53.322012448828204,-6.29390794719118
2497,"Kimmage, Sundrive Road",53.320329951614106,-6.29190358357237
2498,IFSC Custom House Quays,53.3482435389377,-6.25011187758655
2499,Jury's Inn Custom House Quay,53.348127826176096,-6.247127509792991
2500,"Docklands, Samuel Beckett Bridge",53.347736568334206,-6.24191642483209
2501,"Docklands, North Wall Quay (New Wapping Street)",53.347375911185104,-6.23635869880854
2508,"East Wall, Docklands main gate",53.3528641016115,-6.22581174728395
2634,"Warrenmount, Lower Clanbrassil Street",53.33289127449739,-6.27538045641685
2635,"Warrenmount, Lower Clanbrassil Street",53.3342508123621,-6.274920177875369
2636,"Warrenmount, New Street South",53.3365804387889,-6.2731743321603295
2637,Outside Heuston Train Station,53.3458840623207,-6.29385604999966
2638,"Heuston Station, Saint John's Road West",53.345658753705905,-6.296959098352799
2640,"Kilmainham, Kilmainham Jail",53.3420874262718,-6.31001725280125
2641,"Inchicore, Camac Court",53.341966007297,-6.31541363492027
2642,"Inchicore, Grattan Crescent",53.341182136261,-6.3197396964349295
2643,"Inchicore, Sarsfield Road",53.3415322602158,-6.3209874548759695
2644,"Islandbridge, Sarsfield Medical Centre",53.3419905931283,-6.327382265626191
2645,"Ballyfermot, Lally Road",53.3416965343707,-6.330772870229059
2646,"Ballyfermot, Decies Road (O'Moore Road)",53.34149448583071,-6.33367925990101
2647,"Ballyfermot, Markievicz Park",53.3406470674021,-6.3380073982225795
2648,"Ballyfermot, Decies Road (Garryowen Rd)",53.3397230210145,-6.34265370103926
2649,"Ballyfermot, Decies Road (Ramillies Rd)",53.339110576728295,-6.34580104128991
2650,"Ballyfermot, Landen Road",53.3377655575806,-6.346679023362
2652,Kylemore Road (Kylemore Avenue),53.3388722758274,-6.34806284007159
2653,"Ballyfermot, Ballyfermot Crescent",53.34023476518251,-6.348445684630559
2654,"Ballyfermot, Kylemore Road (Ballyfermot Road)",53.341298730205004,-6.34868990718238
2655,"Ballyfermot, Ballyfermot Parade",53.342138159216496,-6.352847576467349
2656,"Ballyfermot, Ballyfermot Road (Le Fanu Road)",53.3426234944756,-6.35871610719475
2657,"Ballyfermot, Le Fanu Park",53.3413170608764,-6.36175486590333
2658,"Ballyfermot, Oranmore Road",53.3391624351795,-6.36128182324467
2659,"Parkwest, Raheen Park",53.3370212365361,-6.36047794826205
2660,"Parkwest, Cherry Orchard Avenue",53.335775038314296,-6.3607059434799895
2661,"Parkwest, Cherry Orchard Avenue",53.3354860616875,-6.36519177724852
2662,"Parkwest, Cherry Orchard Avenue (Croftwood)",53.336793522656095,-6.37009717708455
2663,"Parkwest, Cherry Orchard Avenue (Croftwood)",53.3369139961318,-6.37036287855574
2664,"Parkwest, Cherry Orchard Avenue",53.335601198999996,-6.365067245672559
2665,"Parkwest, Cherry Orchard Avenue",53.3358803625996,-6.36052171092519
2666,"Parkwest, Raheen Park",53.3377901756433,-6.3608388865932906
2667,"Ballyfermot, Clifden Road",53.340697628268394,-6.36180864778955
2668,"Ballyfermot, Community Centre",53.343027957142,-6.36329626260096
2670,"Ballyfermot, Spiddal Park",53.34038993938089,-6.3675571895093395
2672,"Ballyfermot, Ballyfermot Road (Blackditch Road)",53.3433589409048,-6.367774177358121
2688,"Ballyfermot, Ballyfermot Road (Blackditch Road)",53.343463506257706,-6.36819070772058
2689,"Ballyfermot, Blackditch Drive",53.343105999963896,-6.36374383192324
2696,"Ballyfermot, Ballyfermot Road (Le Fanu Road)",53.3426876161001,-6.35880375521618
2697,"Ballyfermot, Ballyfermot Parade",53.34226910444,-6.3532179877156105
2700,"Ballyfermot, Kylemore Road (Ballyfermot Road)",53.3412517366077,-6.348541543122
2701,"Ballyfermot, Kylemore Roundabout",53.340169804906395,-6.34829801891189
2702,"Ballyfermot, Kylemore Road (Landen Road)",53.3380949402964,-6.347747497580991
2703,"Ballyfermot, Thomond Road",53.3382847108016,-6.34652378732584
2704,"Ballyfermot, Decies Road (Ramillies Rd)",53.3392390804197,-6.34534554835475
2706,"Ballyfermot, Decies Road (Garryowen Rd)",53.340033275470105,-6.34169556099462
2708,"Ballyfermot, Decies Road (O'Moore Road)",53.3418337142023,-6.33287006533031
2709,"Ballyfermot, Longmeadows Park",53.342992781435,-6.33348566501732
2710,"Chapelizod, Ballyfermot Road",53.34211509117189,-6.3395122079453206
2711,"Ballyfermot, Markievicz Park",53.3417835325996,-6.34152251272884
2712,"Ballyfermot, Ballyfermot Road",53.342459848184994,-6.34556625983834
2713,"Ballyfermot, Ballyfermot Road",53.3424806534688,-6.347067297963919
2714,"Ballyfermot, Markievicz Park",53.3419051123135,-6.3418632137316395
2715,"Chapelizod, Ballyfermot Road",53.3425517108819,-6.33859413280972
2716,"Ballyfermot, Longmeadows Park",53.342840625658596,-6.33224505599934
2717,"East Wall, Strangford Garden",53.357243311732,-6.23746864709229
2718,"Islandbridge, Sarsfield Road",53.3422822606705,-6.32767121720049
2719,"Inchicore, Sarsfield Road",53.3416457682976,-6.32011193943825
2720,"East Wall, St Mary's Road North",53.352055698768,-6.23311600529487
2721,"Islandbridge, Con Colbert Road (South Circular Road)",53.343271855165796,-6.310511084917611
2722,"Islandbridge, Memorial Park",53.3434371042583,-6.31139066326816
2726,"Drimnagh, Slieve Bloom Park",53.3238417591383,-6.330449134797259
2727,"Bluebell (Dublin City), Drimnagh Castle School",53.3237589731417,-6.332884293285559
2728,"Walkinstown, Walkinstown Avenue Park",53.3213702338915,-6.3394771978933
2729,"Walkinstown, Walkinstown Avenue",53.319110612096004,-6.33599249403811
2730,"Walkinstown, Walkinstown Avenue (Walkinstown Roundabout)",53.3179354289289,-6.33422202603397
2774,"Walkinstown, Walkinstown Avenue (Walkinstown Roundabout)",53.318260731811506,-6.334989873669371
2775,"Walkinstown, Walkinstown Avenue (Long Mile Road)",53.3227770258115,-6.34110386134691
2777,"Walkinstown, Walkinstown Avenue",53.3191699520228,-6.33638045222645
2778,"Bluebell (Dublin City), Drimnagh Castle School",53.3240244462321,-6.33194320027363
2780,"Drimnagh, Walkinstown Avenue",53.3256848414258,-6.342086962775039
2781,"Bluebell, Kylemore Road",53.3279631771557,-6.343695122686911
2782,"Bluebell, Kylemore Road (Bluebell Avenue)",53.3306772641399,-6.345616899076769
2783,"Inchicore, Kylemore Road (Jamestown Road)",53.335431174192706,-6.34685941676077
2784,"Inchicore, Kylemore Road (Jamestown Road)",53.335302081720705,-6.34662415502516
2785,"Bluebell, Kylemore Road (Bluebell Avenue)",53.330083989412095,-6.3449642241989
2786,"Bluebell, Kylemore Road",53.32791451068561,-6.34342676821178
2787,"Drimnagh, Walkinstown Avenue",53.325100739683,-6.341449067811099
2788,"Rathmines, Castlewood Park",53.3228386545856,-6.263341217292969
2789,"Ranelagh, Charleston Road",53.323700452890904,-6.25956822152284
2790,"Ranelagh, Oakley Road",53.3246375121016,-6.2566477058874295
2791,"Ranelagh, Charleston Road (Ranelagh Road)",53.3250230919591,-6.255355921892459
2793,"Rathmines, Belgrave Square North",53.3232622422406,-6.260952138285219
2794,"Rathmines, Castlewood Avenue",53.3226105305643,-6.2643412501691
2795,"Dublin City South, Upper Leeson Street",53.3285299793443,-6.24626462104792
2796,"Dublin City South, Pembroke Road",53.33273563777001,-6.24071662108373
2797,"Dublin City South, Pembroke Road",53.332395134576,-6.23652639808763
2798,"Dublin City South, Pembroke Road",53.3319991166579,-6.23588207570372
2799,"Dublin City South, Pembroke Road",53.332692005336895,-6.2420247419468495
2800,"Ballsbridge, Sandymount Avenue",53.3271189076875,-6.222586493525981
2801,"Sandymount, Wilfield Park",53.3292443853951,-6.21865452325091
2804,"Sandymount, Newgrove Avenue",53.332331237705205,-6.210507787518929
2806,"Sandymount, Sandymount Avenue",53.3303771444456,-6.21626506331828
2807,"Sandymount, Sandymount Avenue",53.3293759872795,-6.21843884189386
2808,"Ballsbridge, Outside Train Station",53.327575528822,-6.22126133737618
2809,"Pearse Station, Outside Train Station",53.343035711408994,-6.24985957693032
2810,Merrion Square West,53.3407949111267,-6.25089748919428
2811,"Dublin City South, Upr Merrion Street (Opp. Natural History Museum)",53.339359502148106,-6.25230781932261
2812,"Dublin City South, Mercer Charlotte House",53.3319275450976,-6.26223625672886
2813,"Ranelagh, Ranelagh Road",53.3287117683218,-6.25867358187425
2814,"Ranelagh, Ranelagh Road (Charleston Road)",53.32603377234071,-6.25562995153884
2815,"Milltown (Dublin City), Little Grove",53.3158510031475,-6.24526859253129
2816,"Milltown, Glenmalure Square",53.3142657507084,-6.246264167913001
2817,"Milltown, Alexandra College",53.3111523689227,-6.247862554664849
2898,"Milltown, Alexandra College",53.311165758266604,-6.248162159383219
2899,"Milltown (Dublin City), Garrynure",53.316370016605994,-6.245112213927059
2900,"Ranelagh, Ranelagh Road (Charleston Road)",53.3259364974971,-6.25573900996001
2901,"Ranelagh, Mount Pleasent Park",53.327343097007294,-6.258504127533469
2902,"Ranelagh, Ranelagh Road",53.3288874789029,-6.259011743571651
2903,"Dublin City South, Charlemont Flats",53.3319676293794,-6.26251991082803
2905,Merrion Square West,53.3401602530937,-6.25174944685514
2906,"Parkwest, Blackditch Road",53.33891414229,-6.37335010518136
2907,"Parkwest, Blackditch Road",53.34025526808539,-6.37217273806719
2908,"Ballyfermot, Spiddal Park",53.3396951456185,-6.36735846833771
2909,"Parkwest, Cherry Orchard School",53.33740924233379,-6.37372272985241
2910,"Ballyfermot, Spiddal Road",53.3410659893927,-6.3716462660092406
2911,"Parkwest, Cherry Orchard Park",53.338744073255995,-6.3734016294258495
2912,"Temple Bar, Parliament Street",53.3446304774615,-6.26736693757294
2914,"Rathgar, Stratford Estate",53.3109551920914,-6.273788674340019
2915,"Rathgar, Zion Road",53.3094079625293,-6.273701034263099
2916,"Rathgar, Victoria Road",53.3076372915998,-6.27494297474146
2917,"Terenure, Meadowbank Estate",53.3074870178489,-6.27760514891513
2918,"Terenure, Bushy Park Road",53.3073714175638,-6.280806134655809
2957,"Finglas, McKee Avenue",53.39625109348479,-6.3025483967673805
2958,"Finglas, Mellowes Park",53.3944049018196,-6.301027972933491
2985,"Terenure, Bushy Park Road",53.307297109783605,-6.283135084802789
2986,"Terenure, Meadowbank Estate",53.307598045673195,-6.27658024828148
2988,"Rathgar, Zion Road",53.3083806553145,-6.27351738655746
2989,"Rathgar, Rostrevor Terrace",53.30804119448529,-6.270559796979259
2990,"Dartry, Orwell Park",53.3062138216942,-6.267272344782291
2999,"Dartry, Orwell Park",53.306034817867896,-6.267324611230849
3000,"Rathgar, Rostrevor Terrace",53.3078619716992,-6.270597054455661
3001,"Rathgar, Orwell Road (Zion Road)",53.3102889379624,-6.273710506951881
3002,"Rathgar, Stratford Estate",53.311221339817294,-6.274168132893139
3353,"Dolphins Barn, Downpatrick Road",53.3277417972696,-6.297958135286289
3354,"Crumlin, Sundrive Road #1",53.326399466674204,-6.29711079821821
3355,"Crumlin, Clogher Road",53.3254823570788,-6.29771780173807
3356,"Crumlin, Kildare Road (Bangor Road)",53.324789178047894,-6.300792900074629
3357,"Crumlin, Clonmacnoise Grove",53.321973845266896,-6.30191053021919
3358,"Crumlin, Clonmacnoise Road",53.3211321838348,-6.303400021341701
3360,"Crumlin, Clonmacnoise Road",53.3217787260326,-6.30398983182235
3361,"Crumlin, Sundrive Road #1",53.326239700643995,-6.297252276918731
3362,"Crumlin, Sundrive Road #1",53.3274370179962,-6.29801530830928
3562,"Milltown, Glenmalure Square",53.3145538607534,-6.246297381847451
3952,"Dolphins Barn, Crumlin Road",53.3316912131578,-6.294437584022879
4319,"Heuston Station, Victoria Quay",53.34676578034411,-6.29203345233829
4320,Outside Heuston Train Station,53.346640663990605,-6.29208351412565
4322,"Cabra, Ashington Gardens",53.373473171232604,-6.3112546684699495
4363,"Finglas South, Dunsink Green",53.3817043218676,-6.303517982397209
4364,"Finglas, Mater Christi School",53.3926426438486,-6.32195334486229
4365,"Poppintree, I.D.A. Poppintree",53.4021190417135,-6.28360558431114
4366,"Finglas, Clune Road",53.3912153801995,-6.294809950420361
4367,"Poppintree, Poppintree Park Lane West",53.398734296527,-6.289501524807791
4368,"Poppintree, Poppintree Park Lane West",53.3988240611935,-6.288866311092289
4369,"Poppintree, Finglas Business Park",53.39722157587279,-6.29244946524397
4371,"Cabra East, Carnlough Road",53.365928574552605,-6.29267946477116
4372,"Glasnevin, West Park Drive",53.3820484819514,-6.27610007085961
4375,"Finglas, Jamestown Road",53.3916731625598,-6.29665609729648
